,update_time,name,symbol,marketcap_usd,price,current_supply
0,2016-01-11 11:47:00,Global Curre...,GCR,1506552.0,0.015022,
1,2016-01-11 11:47:00,MonaCoin,MONA,1986572.0,0.07262,
2,2016-01-11 11:47:00,Bitcoin,BTC,6715815141.0,445.63,
3,2016-01-11 11:47:00,Ripple,XRP,198165354.0,0.005909,
4,2016-01-11 11:47:00,Litecoin,LTC,156189440.0,3.55,
5,2016-01-11 11:47:00,Ethereum,ETH,77390467.0,1.02,
6,2016-01-11 11:47:00,Dash,DASH,19046544.0,3.1,
7,2016-01-11 11:47:00,Dogecoin,DOGE,17698212.0,0.000172,
8,2016-01-11 11:47:00,Peercoin,PPC,9601185.0,0.41916099999999995,
9,2016-01-11 11:47:00,Stellar,XLM,8400699.0,0.001737,
10,2016-01-11 11:47:00,BitShares,BTS,7739889.0,0.00305,
11,2016-01-11 11:47:00,MaidSafeCoin,MAID,7528255.0,0.016635,
12,2016-01-11 11:47:00,Nxt,NXT,6349862.0,0.00635,
13,2016-01-11 11:47:00,Factom,FCT,6221097.0,0.7106680000000001,
14,2016-01-11 11:47:00,Bytecoin,BCN,5854501.0,3.3e-05,
15,2016-01-11 11:47:00,Namecoin,NMC,5627689.0,0.421575,
16,2016-01-11 11:47:00,EmerCoin,EMC,5384439.0,0.146059,
17,2016-01-11 11:47:00,Monero,XMR,5137745.0,0.481778,
18,2016-01-11 11:47:00,NuShares,NSR,3080034.0,0.003715,
19,2016-01-11 11:47:00,GridCoin,GRC,3022781.0,0.008128,
20,2016-01-11 11:47:00,Rubycoin,RBY,2817826.0,0.124732,
21,2016-01-11 11:47:00,YbCoin,YBC,2479735.0,0.824925,
22,2016-01-11 11:47:00,Storjcoin X,SJCX,696355.0,0.015622,
23,2016-01-11 11:47:00,NEM,XEM,2219805.0,0.00024700000000000004,
24,2016-01-11 11:47:00,BlackCoin,BLK,1866172.0,0.024817,
25,2016-01-11 11:47:00,WorldCoin,WDC,745198.0,0.0077670000000000005,
26,2016-01-11 11:47:00,Horizon,HZ,164264.0,0.000165,
27,2016-01-11 11:47:00,Startcoin,START,1704246.0,0.047041,
28,2016-01-11 11:47:00,Clams,CLAM,1472961.0,0.958873,
29,2016-01-11 11:47:00,Tether,USDT,1451600.0,1.0,
30,2016-01-11 11:47:00,BitcoinDark,BTCD,1380182.0,1.11,
31,2016-01-11 11:47:00,Bitcrystals,BCY,1376179.0,0.032085,
32,2016-01-11 11:47:00,MUSE,MUSE,1294891.0,0.000956,
33,2016-01-11 11:47:00,Counterparty,XCP,1293161.0,0.49191599999999996,
34,2016-01-11 11:47:00,Novacoin,NVC,1153416.0,0.911007,
35,2016-01-11 11:47:00,DigiByte,DGB,1094106.0,0.000192,
36,2016-01-11 11:47:00,VPNCoin,VASH,1089228.0,0.002721,
37,2016-01-11 11:47:00,Mastercoin (...,OMNI,1078608.0,1.96,
38,2016-01-11 11:47:00,PayCoin,XPY,982488.0,0.059391,
39,2016-01-11 11:47:00,GetGems,GEMZ,943875.0,0.010709,
40,2016-01-11 11:47:00,AmberCoin,AMBER,873243.0,0.020263999999999997,
41,2016-01-11 11:47:00,Primecoin,XPM,861978.0,0.06648899999999999,
42,2016-01-11 11:47:00,Rimbit,RBT,854951.0,0.007527,
43,2016-01-11 11:47:00,Scotcoin,SCOT,827587.0,0.000828,
44,2016-01-11 11:47:00,VeriCoin,VRC,775813.0,0.028303,
45,2016-01-11 11:47:00,CasinoCoin,CSC,774721.0,0.022277,
46,2016-01-11 11:47:00,NuBits,USNBT,755369.0,0.997735,
47,2016-01-11 11:47:00,Synereo,AMP,1615758.0,0.008743,
48,2016-01-11 11:47:00,SuperNET,UNITY,635714.0,0.779003,
49,2016-01-11 11:47:00,ShadowCash,SDC,724880.0,0.111408,
50,2016-01-11 11:47:00,TileCoin,XTC,165947.0,0.0016589999999999999,
51,2016-01-11 11:47:00,BilShares,BILS,304491.0,0.000304,
52,2016-01-11 11:47:00,Megacoin,MEC,625738.0,0.019777,
53,2016-01-11 11:47:00,EarthCoin,EAC,624440.0,6.7e-05,
54,2016-01-11 11:47:00,Mintcoin,MINT,550810.0,2.4e-05,
55,2016-01-11 11:47:00,NeuCoin,NEU,527842.0,0.003124,
56,2016-01-11 11:47:00,Vanillacoin,VNL,523250.0,0.040631,
57,2016-01-11 11:47:00,GameCredits,GAME,513983.0,0.009948,
58,2016-01-11 11:47:00,BoostCoin,BOST,507652.0,0.043085000000000005,
59,2016-01-11 11:47:00,DigitalNote,XDN,502782.0,7.3e-05,
60,2016-01-11 11:47:00,BitSwift,SWIFT,494798.0,0.122419,
61,2016-01-11 11:47:00,Infinitecoin,IFC,489594.0,5e-06,
62,2016-01-11 11:47:00,DNotes,NOTE,465998.0,0.004328,
63,2016-01-11 11:47:00,Gulden,NLG,446927.0,0.001537,
64,2016-01-11 11:47:00,Crypti,XCR,435863.0,0.004359,
65,2016-01-11 11:47:00,Vertcoin,VTC,420242.0,0.019288,
66,2016-01-11 11:47:00,Diamond,DMD,412563.0,0.278231,
67,2016-01-11 11:47:00,ARCHcoin,ARCH,380795.0,0.023107,
68,2016-01-11 11:47:00,NautilusCoin,NAUT,371046.0,0.063731,
69,2016-01-11 11:47:00,Applecoin,APC,366438.0,0.016442,
70,2016-01-11 11:47:00,StabilityShares,XSI,336756.0,0.036539,
71,2016-01-11 11:47:00,FedoraCoin,TIPS,328146.0,1e-06,
72,2016-01-11 11:47:00,ReddCoin,RDD,640541.0,2.3e-05,
73,2016-01-11 11:47:00,SolarCoin,SLR,681460.0,0.019911,
74,2016-01-11 11:47:00,I/O Coin,IOC,297829.0,0.018361000000000002,
75,2016-01-11 11:47:00,HyperStake,HYP,171551.0,0.00044500000000000003,
76,2016-01-11 11:47:00,Unobtanium,UNO,286514.0,1.46,
77,2016-01-11 11:47:00,Zetacoin,ZET,279194.0,0.001707,
78,2016-01-11 11:47:00,Anoncoin,ANC,278023.0,0.140039,
79,2016-01-11 11:47:00,AsiaCoin,AC,270585.0,0.0007379999999999999,
80,2016-01-11 11:47:00,Digitalcoin,DGC,268379.0,0.009124,
81,2016-01-11 11:47:00,Nas,NAS,267326.0,2.7000000000000002e-05,
82,2016-01-11 11:47:00,Crypto Bullion,CBX,256594.0,0.264845,
83,2016-01-11 11:47:00,CureCoin,CURE,249299.0,0.009432,
84,2016-01-11 11:47:00,Electronic G...,EFL,239883.0,0.017283,
85,2016-01-11 11:47:00,Obits,OBITS,234342.0,0.064353,
86,2016-01-11 11:47:00,NetCoin,NET,228624.0,0.000379,
87,2016-01-11 11:47:00,BitBay,BAY,225757.0,0.000225,
88,2016-01-11 11:47:00,Riecoin,RIC,211188.0,0.010716,
89,2016-01-11 11:47:00,UnionCoin,UNC,210726.0,0.025121,
90,2016-01-11 11:47:00,SpreadCoin,SPR,209717.0,0.045454,
91,2016-01-11 11:47:00,Swarm,SWM,204838.0,0.00205,
92,2016-01-11 11:47:00,Siacoin,SC,203916.0,2.2e-05,
93,2016-01-11 11:47:00,Zeitcoin,ZEIT,200098.0,6e-06,
94,2016-01-11 11:47:00,SysCoin,SYS,188305.0,0.000439,
95,2016-01-11 11:47:00,MaxCoin,MAX,185131.0,0.004465,
96,2016-01-11 11:47:00,Virtacoin,VTA,174520.0,1.4999999999999999e-05,
97,2016-01-11 11:47:00,Auroracoin,AUR,285861.0,0.037455,
98,2016-01-11 11:47:00,Feathercoin,FTC,320218.0,0.002968,
99,2016-01-11 11:47:00,Quark,QRK,657791.0,0.002635,
100,2016-02-11 03:47:00,Unobtanium,UNO,243376.0,1.24,
101,2016-02-11 03:47:00,Blocknet,BLOCK,252509.0,0.064572,
102,2016-02-11 03:47:00,LIQUID,LQD,255756.0,0.74845,
103,2016-02-11 03:47:00,TagCoin,TAG,258248.0,0.064308,
104,2016-02-11 03:47:00,CureCoin,CURE,275911.0,0.010439,
105,2016-02-11 03:47:00,DogeCoinDark,XVG,291861.0,3.1e-05,
106,2016-02-11 03:47:00,InstantDEX,DEX,301891.0,0.30189099999999996,
107,2016-02-11 03:47:00,Crypti,XCR,302922.0,0.003029,
108,2016-02-11 03:47:00,Xaurum,XAUR,313510.0,127.63,
109,2016-02-11 03:47:00,SpreadCoin,SPR,321388.0,0.06627100000000001,
110,2016-02-11 03:47:00,SecureCoin,SRC,330390.0,0.05979500000000001,
111,2016-02-11 03:47:00,Nas,NAS,340846.0,3.4e-05,
112,2016-02-11 03:47:00,MaxCoin,MAX,342402.0,0.008259,
113,2016-02-11 03:47:00,Capricoin,CPC,345893.0,1.04,
114,2016-02-11 03:47:00,Auroracoin,AUR,351162.0,0.045356,
115,2016-02-11 03:47:00,Obits,OBITS,362262.0,0.07871900000000001,
116,2016-02-11 03:47:00,Riecoin,RIC,391266.0,0.019004,
117,2016-02-11 03:47:00,Feathercoin,FTC,411303.0,0.0036969999999999998,
118,2016-02-11 03:47:00,Siacoin,SC,431906.0,4.2e-05,
119,2016-02-11 03:47:00,PayCoin,XPY,451707.0,0.027047,
120,2016-02-11 03:47:00,GameCredits,GAME,477475.0,0.009205,
121,2016-02-11 03:47:00,Anoncoin,ANC,499130.0,0.24684699999999998,
122,2016-02-11 03:47:00,Radium,RADS,251242.0,0.095697,
123,2016-02-11 03:47:00,DNotes,NOTE,498138.0,0.004582,
124,2016-02-11 03:47:00,Diamond,DMD,508035.0,0.333917,
125,2016-02-11 03:47:00,Novacoin,NVC,895950.0,0.694102,
126,2016-02-11 03:47:00,I0Coin,I0C,549518.0,0.026285000000000003,
127,2016-02-11 03:47:00,NeuCoin,NEU,562827.0,0.003107,
128,2016-02-11 03:47:00,Gulden,NLG,563066.0,0.001923,
129,2016-02-11 03:47:00,CloakCoin,CLOAK,586929.0,0.124622,
130,2016-02-11 03:47:00,ShadowCash,SDC,587874.0,0.090298,
131,2016-02-11 03:47:00,DigitalNote,XDN,597720.0,8.7e-05,
132,2016-02-11 03:47:00,ReddCoin,RDD,638859.0,2.3e-05,
133,2016-02-11 03:47:00,SolarCoin,SLR,642353.0,0.018757,
134,2016-02-11 03:47:00,AmberCoin,AMBER,661528.0,0.015321000000000001,
135,2016-02-11 03:47:00,Applecoin,APC,664381.0,0.029812,
136,2016-02-11 03:47:00,Global Curre...,GCR,938250.0,0.009343,
137,2016-02-11 03:47:00,Vanillacoin,VNL,666025.0,0.049796,
138,2016-02-11 03:47:00,SuperNET,UNITY,717174.0,0.8788239999999999,
139,2016-02-11 03:47:00,UnionCoin,UNC,727265.0,0.086697,
140,2016-02-11 03:47:00,BilShares,BILS,745287.0,0.000745,
141,2016-02-11 03:47:00,NuBits,USNBT,757349.0,1.0,
142,2016-02-11 03:47:00,ZcCoin,ZCC,793990.0,0.014127,
143,2016-02-11 03:47:00,CasinoCoin,CSC,822382.0,0.022866,
144,2016-02-11 03:47:00,Zetacoin,ZET,850576.0,0.005195,
145,2016-02-11 03:47:00,Xiaomicoin,MI,855368.0,0.002116,
146,2016-02-11 03:47:00,BlockShares,BKS,860699.0,4.6,
147,2016-02-11 03:47:00,FairCoin,FAIR,548151.0,0.010461,
148,2016-02-11 03:47:00,Digitalcoin,DGC,688051.0,0.022721,
149,2016-02-11 03:47:00,Ethereum,ETH,353564150.0,4.6,
150,2016-02-11 03:47:00,Bitcoin,BTC,5791936342.0,381.19,
151,2016-02-11 03:47:00,EarthCoin,EAC,2770312.0,0.000296,
152,2016-02-11 03:47:00,WorldCoin,WDC,1003279.0,0.010255,
153,2016-02-11 03:47:00,DigiByte,DGB,1011566.0,0.000171,
154,2016-02-11 03:47:00,BitcoinDark,BTCD,1024004.0,0.817541,
155,2016-02-11 03:47:00,FuelCoin,FC2,1041431.0,0.010393000000000001,
156,2016-02-11 03:47:00,MUSE,MUSE,1089216.0,0.000802,
157,2016-02-11 03:47:00,BoostCoin,BOST,1093184.0,0.09278099999999999,
158,2016-02-11 03:47:00,Startcoin,START,1143363.0,0.030826999999999997,
159,2016-02-11 03:47:00,GetGems,GEMZ,1144427.0,0.012985,
160,2016-02-11 03:47:00,Swarm,SWM,246441.0,0.002466,
161,2016-02-11 03:47:00,Primecoin,XPM,1192690.0,0.089482,
162,2016-02-11 03:47:00,Clams,CLAM,1291789.0,0.816916,
163,2016-02-11 03:47:00,Mintcoin,MINT,1380341.0,6.1e-05,
164,2016-02-11 03:47:00,FedoraCoin,TIPS,1397901.0,5e-06,
165,2016-02-11 03:47:00,Scotcoin,SCOT,1421540.0,0.001422,
166,2016-02-11 03:47:00,Bitcrystals,BCY,1433386.0,0.033549,
167,2016-02-11 03:47:00,Tether,USDT,1451600.0,1.0,
168,2016-02-11 03:47:00,Omni,OMNI,1487764.0,2.7,
169,2016-02-11 03:47:00,Storjcoin X,SJCX,1618229.0,0.036302999999999995,
170,2016-02-11 03:47:00,Quark,QRK,1631963.0,0.006537,
171,2016-02-11 03:47:00,MonaCoin,MONA,1738351.0,0.060463,
172,2016-02-11 03:47:00,Infinitecoin,IFC,1244104.0,1.4000000000000001e-05,
173,2016-02-11 03:47:00,VeriCoin,VRC,1001950.0,0.036491,
174,2016-02-11 03:47:00,Vertcoin,VTC,995455.0,0.043916000000000004,
175,2016-02-11 03:47:00,Megacoin,MEC,940843.0,0.029546,
176,2016-02-11 03:47:00,GridCoin,GRC,1980232.0,0.0053100000000000005,
177,2016-02-11 03:47:00,Counterparty,XCP,1740195.0,0.6620699999999999,
178,2016-02-11 03:47:00,Synereo,AMP,3162002.0,0.01711,
179,2016-02-11 03:47:00,Rubycoin,RBY,3273191.0,0.144198,
180,2016-02-11 03:47:00,NEM,XEM,4843242.0,0.000538,
181,2016-02-11 03:47:00,Monero,XMR,5192177.0,0.47298500000000004,
182,2016-02-11 03:47:00,Namecoin,NMC,5437435.0,0.399879,
183,2016-02-11 03:47:00,Bytecoin,BCN,7154870.0,4e-05,
184,2016-02-11 03:47:00,YbCoin,YBC,7267287.0,2.42,
185,2016-02-11 03:47:00,VPNCoin,VASH,7333263.0,0.018318,
186,2016-02-11 03:47:00,Emercoin,EMC,7465846.0,0.202104,
187,2016-02-11 03:47:00,Nxt,NXT,8159196.0,0.008159,
188,2016-02-11 03:47:00,StabilityShares,XSI,2946001.0,0.319241,
189,2016-02-11 03:47:00,Stellar,XLM,8961880.0,0.001853,
190,2016-02-11 03:47:00,Peercoin,PPC,9483998.0,0.412745,
191,2016-02-11 03:47:00,Factom,FCT,9724945.0,1.11,
192,2016-02-11 03:47:00,MaidSafeCoin,MAID,12079755.0,0.026693,
193,2016-02-11 03:47:00,Dash,DASH,23514751.0,3.78,
194,2016-02-11 03:47:00,Dogecoin,DOGE,30685706.0,0.000298,
195,2016-02-11 03:47:00,Litecoin,LTC,137462126.0,3.09,
196,2016-02-11 03:47:00,Ripple,XRP,270083327.0,0.007922,
197,2016-02-11 03:47:00,BlackCoin,BLK,2302833.0,0.030599,
198,2016-02-11 03:47:00,NuShares,NSR,2205931.0,0.002688,
199,2016-02-11 03:47:00,BitShares,BTS,8769656.0,0.0034509999999999996,
200,2016-03-10 06:03:00,ShadowCash,SDC,492829.0,0.075654,
201,2016-03-10 06:03:00,Applecoin,APC,489239.0,0.021953,
202,2016-03-10 06:03:00,Diamond,DMD,469096.0,0.30282,
203,2016-03-10 06:03:00,PayCoin,XPY,396672.0,0.023587999999999998,
204,2016-03-10 06:03:00,Tickets,TIX,442488.0,7.000000000000001e-06,
205,2016-03-10 06:03:00,Unobtanium,UNO,400275.0,2.03,
206,2016-03-10 06:03:00,CasinoCoin,CSC,501507.0,0.013685,
207,2016-03-10 06:03:00,SolarCoin,SLR,701459.0,0.020472,
208,2016-03-10 06:03:00,Anoncoin,ANC,453379.0,0.22056599999999998,
209,2016-03-10 06:03:00,Gulden,NLG,522007.0,0.0017460000000000002,
210,2016-03-10 06:03:00,CloakCoin,CLOAK,560227.0,0.11871500000000001,
211,2016-03-10 06:03:00,UnionCoin,UNC,540867.0,0.064476,
212,2016-03-10 06:03:00,Obits,OBITS,546575.0,0.10764800000000001,
213,2016-03-10 06:03:00,I/O Coin,IOC,561714.0,0.034597,
214,2016-03-10 06:03:00,Digitalcoin,DGC,574673.0,0.01866,
215,2016-03-10 06:03:00,Zetacoin,ZET,588936.0,0.003594,
216,2016-03-10 06:03:00,HempCoin,HMP,607454.0,0.000503,
217,2016-03-10 06:03:00,Xiaomicoin,MI,622421.0,0.001539,
218,2016-03-10 06:03:00,ZcCoin,ZCC,639674.0,0.010863,
219,2016-03-10 06:03:00,Safe Exchang...,SAFEX,1173072.0,0.000546,
220,2016-03-10 06:03:00,Crypti,XCR,523367.0,0.005234,
221,2016-03-10 06:03:00,DNotes,NOTE,703575.0,0.006417,
222,2016-03-10 06:03:00,ReddCoin,RDD,925518.0,3.3e-05,
223,2016-03-10 06:03:00,Primecoin,XPM,1140534.0,0.083415,
224,2016-03-10 06:03:00,Riecoin,RIC,354470.0,0.016569999999999998,
225,2016-03-10 06:03:00,Megacoin,MEC,749448.0,0.02339,
226,2016-03-10 06:03:00,Swarm,SWM,755236.0,0.007556,
227,2016-03-10 06:03:00,NuBits,USNBT,759757.0,1.0,
228,2016-03-10 06:03:00,BoostCoin,BOST,759935.0,0.064476,
229,2016-03-10 06:03:00,FairCoin,FAIR,774267.0,0.014769,
230,2016-03-10 06:03:00,NeuCoin,NEU,800758.0,0.003766,
231,2016-03-10 06:03:00,WorldCoin,WDC,809238.0,0.008123,
232,2016-03-10 06:03:00,Feathercoin,FTC,830741.0,0.00807,
233,2016-03-10 06:03:00,GetGems,GEMZ,851347.0,0.00966,
234,2016-03-10 06:03:00,DigitalNote,XDN,752496.0,0.00011,
235,2016-03-10 06:03:00,Global Curre...,GCR,875955.0,0.008711,
236,2016-03-10 06:03:00,Expanse,EXP,660995.0,0.56477,
237,2016-03-10 06:03:00,Infinitecoin,IFC,928032.0,1e-05,
238,2016-03-10 06:03:00,GameCredits,GAME,961388.0,0.017912,
239,2016-03-10 06:03:00,Vertcoin,VTC,992684.0,0.043017,
240,2016-03-10 06:03:00,SuperNET,UNITY,1010896.0,1.24,
241,2016-03-10 06:03:00,Mintcoin,MINT,1037878.0,4.6e-05,
242,2016-03-10 06:03:00,Verge,XVG,1055191.0,0.00010700000000000001,
243,2016-03-10 06:03:00,Siacoin,SC,1076924.0,9.499999999999999e-05,
244,2016-03-10 06:03:00,Radium,RADS,1117144.0,0.419289,
245,2016-03-10 06:03:00,AmberCoin,AMBER,1129924.0,0.026118000000000002,
246,2016-03-10 06:03:00,Auroracoin,AUR,886126.0,0.11292999999999999,
247,2016-03-10 06:03:00,BilShares,BILS,675467.0,0.000675,
248,2016-03-10 06:03:00,Nxt,NXT,8223756.0,0.008223999999999999,
249,2016-03-10 06:03:00,Startcoin,START,1176765.0,0.031038999999999997,
250,2016-03-10 06:03:00,BitcoinDark,BTCD,1229423.0,0.9787629999999999,
251,2016-03-10 06:03:00,Scotcoin,SCOT,1260500.0,0.00126,
252,2016-03-10 06:03:00,FuelCoin,FC2,1262596.0,0.0126,
253,2016-03-10 06:03:00,Novacoin,NVC,1263415.0,0.959691,
254,2016-03-10 06:03:00,Omni,OMNI,1281105.0,2.32,
255,2016-03-10 06:03:00,Rimbit,RBT,1285275.0,0.011276999999999999,
256,2016-03-10 06:03:00,Clams,CLAM,1307533.0,0.8041550000000001,
257,2016-03-10 06:03:00,Vanillacoin,VNL,1334266.0,0.097053,
258,2016-03-10 06:03:00,SysCoin,SYS,1375576.0,0.003208,
259,2016-03-10 06:03:00,Xaurum,XAUR,1393727.0,218.53,
260,2016-03-10 06:03:00,Tether,USDT,1451591.0,0.999994,
261,2016-03-10 06:03:00,DigiByte,DGB,1454708.0,0.00023999999999999998,
262,2016-03-10 06:03:00,MUSE,MUSE,1686634.0,0.00124,
263,2016-03-10 06:03:00,EarthCoin,EAC,1841385.0,0.000197,
264,2016-03-10 06:03:00,Counterparty,XCP,1903137.0,0.72418,
265,2016-03-10 06:03:00,MonaCoin,MONA,1937972.0,0.064501,
266,2016-03-10 06:03:00,NuShares,NSR,2262650.0,0.002761,
267,2016-03-10 06:03:00,StabilityShares,XSI,2263418.0,0.24500999999999998,
268,2016-03-10 06:03:00,Bitcrystals,BCY,2466740.0,0.058,
269,2016-03-10 06:03:00,BlackCoin,BLK,2498794.0,0.033179,
270,2016-03-10 06:03:00,Bitcoin,BTC,6331345748.0,413.83,
271,2016-03-10 06:03:00,Quark,QRK,1225938.0,0.00491,
272,2016-03-10 06:03:00,Decred,DCR,2794328.0,2.6,
273,2016-03-10 06:03:00,BlockShares,BKS,1222579.0,6.52,
274,2016-03-10 06:03:00,Rubycoin,RBY,2922374.0,0.128175,
275,2016-03-10 06:03:00,Ethereum,ETH,945635812.0,12.18,
276,2016-03-10 06:03:00,Storjcoin X,SJCX,4181680.0,0.09381,
277,2016-03-10 06:03:00,Bytecoin,BCN,5578412.0,3.1e-05,
278,2016-03-10 06:03:00,VPNCoin,VASH,5593627.0,0.013972,
279,2016-03-10 06:03:00,YbCoin,YBC,5721616.0,1.9,
280,2016-03-10 06:03:00,FedoraCoin,TIPS,5914427.0,2.1e-05,
281,2016-03-10 06:03:00,Agoras Tokens,AGRS,6436962.0,0.15326099999999998,
282,2016-03-10 06:03:00,Synereo,AMP,7478542.0,0.040468000000000004,
283,2016-03-10 06:03:00,Emercoin,EMC,7864937.0,0.21108000000000002,
284,2016-03-10 06:03:00,Namecoin,NMC,8310311.0,0.601865,
285,2016-03-10 06:03:00,VeriCoin,VRC,1154970.0,0.042011,
286,2016-03-10 06:03:00,NEM,XEM,11871000.0,0.0013189999999999999,
287,2016-03-10 06:03:00,Peercoin,PPC,12263802.0,0.5323640000000001,
288,2016-03-10 06:03:00,Monero,XMR,13888273.0,1.23,
289,2016-03-10 06:03:00,BitShares,BTS,14817948.0,0.0058189999999999995,
290,2016-03-10 06:03:00,Factom,FCT,23520987.0,2.69,
291,2016-03-10 06:03:00,Dogecoin,DOGE,23966630.0,0.00023199999999999997,
292,2016-03-10 06:03:00,Dash,DASH,28975766.0,4.61,
293,2016-03-10 06:03:00,MaidSafeCoin,MAID,51271926.0,0.113295,
294,2016-03-10 06:03:00,Litecoin,LTC,146473642.0,3.27,
295,2016-03-10 06:03:00,Ripple,XRP,275060249.0,0.008068,
296,2016-03-10 06:03:00,Creditbit,CRB,375690.0,0.032435000000000005,
297,2016-03-10 06:03:00,Stellar,XLM,12003106.0,0.002188,
298,2016-03-10 06:03:00,CoinoUSD,XUSD,3455861.0,0.984908,
299,2016-03-10 06:03:00,GridCoin,GRC,3120236.0,0.008345,
300,2016-04-11 11:38:00,Gulden,NLG,753959.0,0.0025,
301,2016-04-11 11:38:00,BitSwift,SWIFT,399485.0,0.098707,
302,2016-04-11 11:38:00,BitBay,BAY,406597.0,0.000405,
303,2016-04-11 11:38:00,Applecoin,APC,410235.0,0.018408,
304,2016-04-11 11:38:00,CasinoCoin,CSC,416034.0,0.011178,
305,2016-04-11 11:38:00,WildBeastBit...,WBB,416413.0,0.281086,
306,2016-04-11 11:38:00,UnionCoin,UNC,428210.0,0.051047,
307,2016-04-11 11:38:00,Zetacoin,ZET,488808.0,0.0029809999999999997,
308,2016-04-11 11:38:00,HempCoin,HMP,496451.0,0.00040300000000000004,
309,2016-04-11 11:38:00,I0Coin,I0C,511862.0,0.024465,
310,2016-04-11 11:38:00,Unobtanium,UNO,517161.0,2.63,
311,2016-04-11 11:38:00,Digitalcoin,DGC,528444.0,0.016607,
312,2016-04-11 11:38:00,Diamond,DMD,530197.0,0.33595,
313,2016-04-11 11:38:00,ZcCoin,ZCC,532150.0,0.008706,
314,2016-04-11 11:38:00,Megacoin,MEC,563499.0,0.017497,
315,2016-04-11 11:38:00,StabilityShares,XSI,572300.0,0.061875,
316,2016-04-11 11:38:00,BilShares,BILS,572341.0,0.000572,
317,2016-04-11 11:38:00,CloakCoin,CLOAK,590658.0,0.124673,
318,2016-04-11 11:38:00,SIBCoin,SIB,615377.0,0.06375900000000001,
319,2016-04-11 11:38:00,Global Curre...,GCR,619666.0,0.006154,
320,2016-04-11 11:38:00,BoostCoin,BOST,621346.0,0.05259400000000001,
321,2016-04-11 11:38:00,Vcash,XVC,1199679.0,0.085214,
322,2016-04-11 11:38:00,Burst,BURST,398395.0,0.000286,
323,2016-04-11 11:38:00,Ripple,XRP,208266506.0,0.006047,
324,2016-04-11 11:38:00,Obits,OBITS,625921.0,0.11585,
325,2016-04-11 11:38:00,WorldCoin,WDC,670633.0,0.006631000000000001,
326,2016-04-11 11:38:00,DigitalNote,XDN,782259.0,0.00011399999999999999,
327,2016-04-11 11:38:00,DNotes,NOTE,722303.0,0.006528,
328,2016-04-11 11:38:00,ShadowCash,SDC,722294.0,0.11071900000000001,
329,2016-04-11 11:38:00,Expanse,EXP,935645.0,0.452847,
330,2016-04-11 11:38:00,Infinitecoin,IFC,796389.0,9e-06,
331,2016-04-11 11:38:00,Swarm,SWM,825022.0,0.008255,
332,2016-04-11 11:38:00,NeuCoin,NEU,883882.0,0.0032479999999999996,
333,2016-04-11 11:38:00,AmberCoin,AMBER,921893.0,0.021271,
334,2016-04-11 11:38:00,Quark,QRK,966366.0,0.0038659999999999996,
335,2016-04-11 11:38:00,Ethereum,ETH,638771346.0,8.09,
336,2016-04-11 11:38:00,Omni,OMNI,1012726.0,1.83,
337,2016-04-11 11:38:00,Qora,QORA,1016380.0,0.000102,
338,2016-04-11 11:38:00,GetGems,GEMZ,1060311.0,0.012029999999999999,
339,2016-04-11 11:38:00,Novacoin,NVC,1086687.0,0.8070149999999999,
340,2016-04-11 11:38:00,Feathercoin,FTC,1087378.0,0.007326999999999999,
341,2016-04-11 11:38:00,VeriCoin,VRC,1093550.0,0.039738,
342,2016-04-11 11:38:00,Primecoin,XPM,1124006.0,0.079927,
343,2016-04-11 11:38:00,SuperNET,UNITY,1144721.0,1.4,
344,2016-04-11 11:38:00,Siacoin,SC,1165157.0,9.300000000000001e-05,
345,2016-04-11 11:38:00,ReddCoin,RDD,1183871.0,4.2e-05,
346,2016-04-11 11:38:00,CureCoin,CURE,705637.0,0.026697000000000002,
347,2016-04-11 11:38:00,Crypti,XCR,660144.0,0.006601,
348,2016-04-11 11:38:00,Vertcoin,VTC,1255691.0,0.054414,
349,2016-04-11 11:38:00,Rubycoin,RBY,3576220.0,0.156093,
350,2016-04-11 11:38:00,Counterparty,XCP,4501297.0,1.71,
351,2016-04-11 11:38:00,Radium,RADS,1368986.0,0.505595,
352,2016-04-11 11:38:00,SolarCoin,SLR,1425277.0,0.041568,
353,2016-04-11 11:38:00,Startcoin,START,1431075.0,0.036417000000000005,
354,2016-04-11 11:38:00,Tether,USDT,1451591.0,1.0,
355,2016-04-11 11:38:00,Xaurum,XAUR,1487207.0,226.31,
356,2016-04-11 11:38:00,Auroracoin,AUR,1531076.0,0.19233599999999998,
357,2016-04-11 11:38:00,CrevaCoin,CREVA,1602967.0,0.07513,
358,2016-04-11 11:38:00,Mintcoin,MINT,1637824.0,7.2e-05,
359,2016-04-11 11:38:00,Safe Exchang...,SAFEX,1775389.0,0.0008269999999999999,
360,2016-04-11 11:38:00,Scotcoin,SCOT,1813380.0,0.001813,
361,2016-04-11 11:38:00,MUSE,MUSE,1826628.0,0.001341,
362,2016-04-11 11:38:00,Verge,XVG,1894202.0,0.000178,
363,2016-04-11 11:38:00,MonaCoin,MONA,2124740.0,0.067496,
364,2016-04-11 11:38:00,Decred,DCR,2220176.0,1.65,
365,2016-04-11 11:38:00,DigiByte,DGB,2247475.0,0.000359,
366,2016-04-11 11:38:00,BlackCoin,BLK,2306801.0,0.030605,
367,2016-04-11 11:38:00,NuShares,NSR,2420060.0,0.0029530000000000003,
368,2016-04-11 11:38:00,GameCredits,GAME,2572940.0,0.047403,
